"count";"username";"datetime";"text"
"913";"baran_abdollahi_";"23:33:53 19-12-2020";"پرستاراااای عزیز مرسی از تلاش زحمتاتون خدا بهتون سلامتی بده فرشته های زحمتکش تشکر تشکر💗💗"
"914";"aseman.farhangi";"23:34:00 19-12-2020";"@hashemsafari115"
"915";"aseman.farhangi";"23:34:08 19-12-2020";"@sharehmr1"
"916";"aseman.farhangi";"23:34:21 19-12-2020";"@heravi_mostafa"
"917";"aseman.farhangi";"23:34:35 19-12-2020";"@naba_vi52"
"918";"mojgan7578";"23:34:46 19-12-2020";"جمع نشویم تا کم نشویم..... قدران زحماتتان هستیم❤️❤️❤️"
"919";"aseman.farhangi";"23:34:47 19-12-2020";"@hojat_shiokhi"
"920";"aseman.farhangi";"23:34:54 19-12-2020";"@shafaeeh1"
"921";"alifiroozi8878";"23:34:59 19-12-2020";"خسته نباشی خدا حفظتون کنه😘🌹"
"922";"behrouzahmadi53";"23:35:20 19-12-2020";"🌹🌹❤️پرستاران، ستارگان پر نور شب یلدا❤️🙏🙏"
"923";"msoumehelyasi61129zfa";"23:35:29 19-12-2020";"فرشته های سفید پوش خسته نباشید گرچه میدانم خستگی را خسته کرده‌اید."
"924";"aseman.farhangi";"23:35:30 19-12-2020";"@y.namaziy"
"925";"aseman.farhangi";"23:35:39 19-12-2020";"@shojaei3162"
"926";"aseman.farhangi";"23:35:54 19-12-2020";"@jalili20abbas"
"927";"dr.mohammad.mahdi.zamani";"23:36:09 19-12-2020";"@zahrashabani.18 🌷"
"928";"aseman.farhangi";"23:36:11 19-12-2020";"@jalilsadeghi16"
"929";"aseman.farhangi";"23:36:17 19-12-2020";"@javadmousazadeh73"
"930";"setareh_061";"23:36:30 19-12-2020";"@zozo.fashyan عزیزم روز پرستار رو بهت تبریک میگم انشالله تندرست و سلامت و موفق باشی عزیزدلم😘😍و همینطور یلدات مبارک❤️امیدوارم پیاموو ببینی و جواب بدی میدونم سخت مشغول کار هستی😘😘"
"931";"aseman.farhangi";"23:36:30 19-12-2020";"@javad_t_s"
"932";"aseman.farhangi";"23:36:41 19-12-2020";"@javadsaedi2005"
"933";"mmozhgan.3439";"23:36:43 19-12-2020";"خسته نباشید فرشته های زمینی😍😍"
"934";"aseman.farhangi";"23:36:50 19-12-2020";"@mjtd2"
"935";"aseman.farhangi";"23:36:58 19-12-2020";"@j.tt.69"
"936";"e.hosseini6546";"23:37:09 19-12-2020";"درود به همه کادر پزشکی و درمانی الخصوص بیمارستان بانک ملی روزپرستارمبارک اجرتون با مولا🙏🙏🙏🙏🙏"
"937";"aseman.farhangi";"23:37:27 19-12-2020";"@karimi_zeinab_"
"938";"shakeri1368a";"23:37:57 19-12-2020";"@soltani_z62"
"939";"aseman.farhangi";"23:38:11 19-12-2020";"@morteza_lotfiii"
"940";"aseman.farhangi";"23:38:27 19-12-2020";"@imanmowlavian"
"941";"r.karimi115";"23:38:31 19-12-2020";"@s.karimi_60290 فدات بشم من عشقم 😍😍😍😍😍😍😍😍"
"942";"parinaz9024";"23:38:38 19-12-2020";"عشقااا"
"943";"parinaz9024";"23:38:41 19-12-2020";"عشقین"
"944";"parinaz9024";"23:38:48 19-12-2020";"بهتریناا"
"945";"mahbob3332";"23:39:50 19-12-2020";"ما بدان مقصد عالی نتوانیم رسید هم مگر پیش نهد لطف شما گامی چند@ra.ha8533"
"946";"tm.arezoo";"23:39:54 19-12-2020";"فرشته های زمینی ،خدا پشت و پناهتون باشه"
"947";"aseman.farhangi";"23:40:28 19-12-2020";"@ahmadimohsen3176"
"948";"zahra.fattahi27871";"23:41:09 19-12-2020";"عشقای سفیدایران خداباماست.. فرشته های زندگی ایران،امید زندگی ما.. شماتنها نیستین؛باهم کرونا رو شکست میدیم یاعلی.."
"949";"malihe192";"23:41:16 19-12-2020";"روز پرستار را به همه ی همکار های عزیزم تبریک میگویم ❤️❤️❤️"
"950";"mohamad_najafgholilo";"23:41:28 19-12-2020";"خدا به همتون سلامتی بده"
"951";"soheylvosoughy";"23:41:58 19-12-2020";"پرستاران جان و جهان و راحت جانند و فرشتگان و عرضه کنندگان سلامتی و شادی"
"952";"lemon_skin_care";"23:42:04 19-12-2020";"تشکر ویژه..."
"953";"mjtd2";"23:42:16 19-12-2020";"@aseman.farhangi سپاس"
"954";"abolfazl_tayefeh";"23:42:58 19-12-2020";"فرشته های سلامت ،سالم وسلامت باشید"
"955";"atefeh_salimpourzand";"23:44:53 19-12-2020";"من به نوبه ی خودم از تمام فرشتگان نجات گر سفید پوش بابت تمام سختی های کاریشون تشکر میکنم.دوستتون داریم و به شما میبالیم😍"
"956";"dastsaz_helen";"23:45:13 19-12-2020";"بهتریننن"
"957";"dastsaz_helen";"23:45:18 19-12-2020";"عشقن"
"958";"novin_hesaban";"23:45:22 19-12-2020";"باسلام پرستاران عزیز شما سفید پوش شدین تا ما کفن سفید نپوشیم امیدوارم پیش خدا رو سفید باشید.ممنون از ایثارتون"
"959";"smrnouri";"23:46:11 19-12-2020";"تنت به ناز طبیبان نیازمند مباد وجود نازکت آزرده گزند مباد سلامت همه آفاق در سلامت توست به هیچ عارضه شخص تو دردمند مباد ❤️❤️❤️❤️"
"960";"vosogh.sh";"23:47:22 19-12-2020";"مازندگیمون رو مدیون بهترین عزیزانمان یعنی پرستارهاهستیم پس بیایم بادورهمی نگرفتن درشب یلداعزیزانمان را خوشحال کنیم."
"961";"vosogh.sh";"23:47:29 19-12-2020";"@sh.moghdam9"
"962";"vosogh.sh";"23:47:35 19-12-2020";"@mehri_gh69"
"963";"vosogh.sh";"23:47:43 19-12-2020";"@asghryalhh35"
"964";"faramarzloo_r";"23:48:18 19-12-2020";"درود بر دستانی که به وسعت آسمان پیام آور مهر و عشق و امید است و آرام بخش آلام دردمندان . وسیع و باشید و ستاره باران . 🌹🌹🌹"
"965";"atefeh.mtwry";"23:48:33 19-12-2020";"ای فرشته ی زمینی ک چون شبنم صبحگاهی بر شاخه های تکیده و گلهای پژمرده می‌نشینی و همچون نوازشهای یک مادر مهربان به گلهایمان جان دوباره میبخشی دوستت دارم روزت مبارک پرستار مهربان ❤️"
"966";"zahranamiii1399";"23:48:49 19-12-2020";"👏👏👏👏"
"967";"zahranamiii1399";"23:49:17 19-12-2020";"❤️❤️❤️❤️❤️"
"968";"zahranamiii1399";"23:49:24 19-12-2020";"@zahra.mohammad138"
"969";"zahranamiii1399";"23:49:35 19-12-2020";"@bahar.khoshi"
"970";"zahranamiii1399";"23:49:43 19-12-2020";"@reyha3014"
"971";"zahranamiii1399";"23:49:49 19-12-2020";"@mehr__kh2"
"972";"aafsoooonn";"23:49:50 19-12-2020";"خسته نباشید پرستارای عزیز تنتون سلامت❤️"
"973";"zahranamiii1399";"23:49:55 19-12-2020";"@faezeh__khoshnami"
"974";"zahranamiii1399";"23:49:59 19-12-2020";"@farzane.org.pv"
"975";"zahranamiii1399";"23:50:04 19-12-2020";"@hananeh__91"
"976";"zahranamiii1399";"23:50:08 19-12-2020";"@horiye.alibabai"
"977";"zahranamiii1399";"23:50:19 19-12-2020";"@farnaz_alipour96"
"978";"zahranamiii1399";"23:50:21 19-12-2020";"@roghayeh.slami9539"
"979";"maryam_k_b61";"23:50:38 19-12-2020";"صدای تیک تاک ساعت می آید زمان می گذرد و یلدا آماده است دستهای پاییز را در دستان زمستان بگذارد کاش یلدا فکری به حال درد و رنج سفیدپوشان فداکار می کرد . یلدا در خانه می مانیم تا بر شما پرستاران عزیز این روز و روز پرستار مبارک باشد. @abjibaran"
"980";"maryam_k_b61";"23:50:52 19-12-2020";"صدای تیک تاک ساعت می آید زمان می گذرد و یلدا آماده است دستهای پاییز را در دستان زمستان بگذارد کاش یلدا فکری به حال درد و رنج سفیدپوشان فداکار می کرد . یلدا در خانه می مانیم تا بر شما پرستاران عزیز این روز و روز پرستار مبارک باشد. @kiani_mb61"
"981";"miss__paezi";"23:51:11 19-12-2020";"روزت مبارك عزيزم هميشه سالم و سلامت در كنار خانواده باشي ❤️♥️ بابت تمام لحظات سخت و دوري از خانواده و تمام زحماتت سپاس گذاريم 🌹"
"982";"nafasam_5378";"23:51:25 19-12-2020";"#قهرمانان"
"983";"maryam_k_b61";"23:51:27 19-12-2020";"صدای تیک تاک ساعت می آید زمان می گذرد و یلدا آماده است دستهای پاییز را در دستان زمستان بگذارد کاش یلدا فکری به حال درد و رنج سفیدپوشان فداکار می کرد . یلدا در خانه می مانیم تا بر شما پرستاران عزیز این روز و روز پرستار مبارک باشد. @pesaregolebaba"
"984";"nafasam_5378";"23:51:27 19-12-2020";"@lady.farvardin2019"
"985";"t.hamrahe1367";"23:51:28 19-12-2020";"پرستاری هنر نقاشی لبخندبربوم دردهاست...روزتان مبارک باد ای نقاشان زندگی🌹🌹"
"986";"nafasam_5378";"23:51:28 19-12-2020";"@roz.black.me"
"987";"nafasam_5378";"23:51:29 19-12-2020";"@zizisisi55"
"988";"nafasam_5378";"23:51:30 19-12-2020";"@_janan.sp_"
"989";"nafasam_5378";"23:51:31 19-12-2020";"@eli.eli.ramoz91"
"990";"__fa.ezeh66";"23:51:40 19-12-2020";"@mster_bahar"
"991";"__fa.ezeh66";"23:52:10 19-12-2020";"@jafary1400newlife تنتون سالم دلتون شاد"
"992";"t.hamrahe1367";"23:52:18 19-12-2020";"@yalda.radmehr"
"993";"sh_ghasemi1";"23:52:44 19-12-2020";"قهرمانان سلامت بهترینها را همراه با سلامتی براتون آرزومندم 🙏🙏🙏🙏🙏"
"994";"t.hamrahe1367";"23:52:46 19-12-2020";"@soheila.jme"
"995";"__fa.ezeh66";"23:53:04 19-12-2020";"@jafari_sarina9 تنتون سالم دلتون شاد"
"996";"t.hamrahe1367";"23:53:05 19-12-2020";"@yalda_n_y"
"997";"__fa.ezeh66";"23:53:06 19-12-2020";"@ja_fa_ri59_nssr تنتون سالم دلتون شاد"
"998";"__fa.ezeh66";"23:53:12 19-12-2020";"@rahmatiiii39 تنتون سالم دلتون شاد"
"999";"__fa.ezeh66";"23:53:14 19-12-2020";"@iam_dokhtarabi تنتون سالم دلتون شاد"
"1000";"__fa.ezeh66";"23:53:19 19-12-2020";"@samyar9580 تنتون سالم دلتون شاد"
"1001";"__fa.ezeh66";"23:53:24 19-12-2020";"@gol_rahmati تنتون سالم دلتون شاد"
"1002";"__fa.ezeh66";"23:53:29 19-12-2020";"@pesaram_samyar7 تنتون سالم دلتون شاد"
"1003";"__fa.ezeh66";"23:53:34 19-12-2020";"@golidokhtaram تنتون سالم دلتون شاد"
"1004";"__fa.ezeh66";"23:53:38 19-12-2020";"@laleiashegh7 تنتون سالم دلتون شاد"
"1005";"__fa.ezeh66";"23:53:45 19-12-2020";"@bano_rahmati42 تنتون سالم دلتون شاد"
"1006";"maman_o_tannaz";"23:53:48 19-12-2020";"من به احترام همه شما عزیزان که جان بر کف شبانه روز دارید تلاش میکنید امسال نه که یلدا اصلا از خانه بیرون نرفتم نمی‌خوام مدیون جان های فداشده باشم🌷"
"1007";"__fa.ezeh66";"23:53:49 19-12-2020";"@banoy_esfandmahi تنتون سالم دلتون شاد"
"1008";"__fa.ezeh66";"23:53:55 19-12-2020";"@basmenj_nasser تنتون سالم دلتون شاد"
"1009";"__fa.ezeh66";"23:53:59 19-12-2020";"@dokhtaram_loveam تنتون سالم دلتون شاد"
"1010";"nafasam_5378";"23:54:35 19-12-2020";"@miss___hastam___94"
"1011";"nafasam_5378";"23:54:36 19-12-2020";"@zizisisi55"
"1012";"nafasam_5378";"23:54:37 19-12-2020";"@ashpazi_ba_mina_banoo"
"1013";"nafasam_5378";"23:54:38 19-12-2020";"@lia_shahhh"
"1014";"nafasam_5378";"23:54:39 19-12-2020";"@dorin__gol"
"1015";"___sh.hani._9565";"23:54:44 19-12-2020";"خسته نباشید عزیزان خداقوت❤️😍😘"
"1016";"amir.javan1400";"23:55:02 19-12-2020";"درد دارد که خودت باعث لبخند شوی و دلت در همه حالات پر از غم باشد...💙"
"1017";"ghorbani136262";"23:56:41 19-12-2020";"خدا قوت قهرمانان سلامت امیدوارم همیشه تندرست و سلامت باشید 🌹🌹🌹🌹"
"1018";"sedna_3665";"23:56:58 19-12-2020";"رهروا"
"1019";"nari.kari_";"23:57:36 19-12-2020";"پرستارها فرشتگانی هستند که بال هایشان را پیش خدا امانت گذاشته اند ."
"1020";"firstlove1400";"23:58:12 19-12-2020";"کادر خدوم درمان... دست مریزاد"
"1021";"sedna_3665";"23:58:19 19-12-2020";"رهروان حضرت زینب روزتون مبارک. باشد که قدردان زحمات تون باشیم 🌹🌹🌹"
"1022";"amirhossein_s1389";"23:58:44 19-12-2020";"انسانیت را چه زیبا معنا میکنید ای تجسم خوبی ها .تشکر قلبی خودم را را به همه پرستاران و کادر های درمانی عرض میکنم خدا قوت و در پناه خدا ❤️"
"1023";"aghajan_mohamad";"00:00:51 20-12-2020";"خدا یار و یاورشون باشه"
"1024";"parisa69mola";"00:00:57 20-12-2020";"شاید هیچ حرفی قدرت اینو نداشته باشه که جبران زحمات و خستگیاتون باشه ان شاءالله خدا براتون جبران کنه مهرتون جاری😍❤️🙏"
"1025";"ghazale167";"00:01:01 20-12-2020";"مدیون شما هستیم"
"1026";"fatemehzarifie";"00:01:20 20-12-2020";"فرشته های روی زمین پرستاران فداکارروزتون مبارک💐💐💐🦋🦋🦋💙💙💙👩‍⚕️👨‍⚕️"
"1027";"plank_malang";"00:03:03 20-12-2020";"خداوند به پرستارهای عزیز سلامتی و حال خوب عطا کند که بی منت و از جون برای بیماران مایه میزارن 😍 @zahrabano7984"
"1028";"plank_malang";"00:03:10 20-12-2020";"@maysa_22_a خداوند به پرستارهای عزیز سلامتی و حال خوب عطا کند که بی منت و از جون برای بیماران مایه میزارن 😍"
"1029";"plank_malang";"00:03:16 20-12-2020";"@homa906020a خداوند به پرستارهای عزیز سلامتی و حال خوب عطا کند که بی منت و از جون برای بیماران مایه میزارن 😍"
"1030";"alia_saljoghi";"00:03:28 20-12-2020";"آنگاه که درد مندی سلامت خود را بازیابد انگاه که دستی به نشان شکر به اسمان بلند شود ملائک تورا میستایند پرستاران عزیز روزتان مبارک و ارزو سلامتی را برای کادر درمان و تمام پرستاران را از خدا ارزو میکنم❤️"
"1031";"seyed__mortezaa";"00:03:40 20-12-2020";"❤خسته نباشی دلاور"
"1032";"mohammadi45256";"00:04:17 20-12-2020";"روزتان مبارک ❤️"
"1033";"hojjat_bayatizadeh";"00:04:24 20-12-2020";"@sahar___h66"
"1034";"hojjat_bayatizadeh";"00:04:38 20-12-2020";"@fereshteh_ahmaadi"
"1035";"hojjat_bayatizadeh";"00:04:43 20-12-2020";"@negaar1572"
"1036";"mhh494";"00:05:23 20-12-2020";"❤️❤️روز تولد حضرت زینب و روز پرستار مبارک باد"
"1037";"mahdieh_amin";"00:06:56 20-12-2020";"@hamze_hasti ممنون عزيزم سلامت باشين♥️"
"1038";"raz.z1660";"00:07:03 20-12-2020";"خسته نباشید فرشته های زمینی ما,خدا قوت 😘😘😘"
"1039";"mahdieh_amin";"00:07:13 20-12-2020";"@mahgol9093 مرسي قربونت برم♥️"
"1040";"raz.z1660";"00:07:18 20-12-2020";"@a30yeeeh"
"1041";"f.afshari.77";"00:08:23 20-12-2020";"پرستاران جان برکف ❤️ممنونیم"
"1042";"karimi_zeinab_";"00:08:41 20-12-2020";"@Rayan.behrad9690"
"1043";"bayatasiye";"00:08:50 20-12-2020";"روزتون مبارک اسوه‌های فداکاری و ایثار.پاداشتان همین بس که دستی به سوی آسمان بلند می‌شود و میگوید تنت سالم و عاقبتت بخیر❤️❤️❤️❤️❤️❤️"
"1044";"moein_ashrafalsadat";"00:09:19 20-12-2020";"ممنون برای از خود گذشتگی تون 👩‍⚕️👨‍⚕️"
"1045";"javidi__shirin";"00:09:43 20-12-2020";"@hassanjavidi خیلی ممنونم عمولی خوشحالم کردین🙏🙏🙏"
"1046";"karimi_zeinab_";"00:09:49 20-12-2020";"@rayan.behrad9690"
"1047";"vahid__soleimani_pv";"00:09:52 20-12-2020";"با پرستاران مهربانتر باشیم"
"1048";"ae.ar.1356";"00:09:57 20-12-2020";"من یک پرستارم....من از جانم برایت گذشتم ...تو برایم از چه میگذری؟؟"
"1049";"ariiana00933";"00:10:05 20-12-2020";"الهی سلامت و تندرست باشید مدافعان سلامت دمتون گرم😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍"
"1050";"deniz_arkhaligh";"00:10:52 20-12-2020";"@sahar__mardani"
"1051";"deniz_arkhaligh";"00:11:00 20-12-2020";"@mrd.afsoon"
"1052";"deniz_arkhaligh";"00:11:08 20-12-2020";"@mitra.sol1990"
"1053";"deniz_arkhaligh";"00:11:16 20-12-2020";"@aisa__mardani"
"1054";"ariiana00933";"00:11:17 20-12-2020";"@atiyehyahyaee روزدخترتون مبارک😍😍😍"
"1055";"deniz_arkhaligh";"00:11:20 20-12-2020";"@alimrdaniii"
